"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/property/locale","locale","http://dbpedia.org/ontology/BusCompany","http://dbpedia.org/ontology/AdministrativeRegion",173
"http://dbpedia.org/property/artery","Artery","http://dbpedia.org/ontology/AnatomicalStructure","http://dbpedia.org/ontology/Artery",173
"http://dbpedia.org/property/otherPost","other post","http://dbpedia.org/ontology/ChristianBishop","http://dbpedia.org/ontology/Diocese",173
"http://dbpedia.org/property/with","with","http://dbpedia.org/ontology/RacingDriver","http://dbpedia.org/ontology/RacingDriver",173
"http://dbpedia.org/property/ownership","ownership","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/MilitaryUnit",173
"http://dbpedia.org/property/riverSystem","river system","http://dbpedia.org/ontology/River","http://dbpedia.org/ontology/BodyOfWater",173
"http://dbpedia.org/property/topScorer","top scorer","http://dbpedia.org/ontology/SportsTeam","http://dbpedia.org/ontology/SoccerPlayer",173
"http://dbpedia.org/property/gold","gold ","http://dbpedia.org/ontology/OlympicEvent","http://dbpedia.org/ontology/Rower",173
"http://dbpedia.org/property/awards","awards","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Organisation",173
"http://dbpedia.org/property/before","before","http://dbpedia.org/ontology/Cricketer","http://dbpedia.org/ontology/Cricketer",172
"http://dbpedia.org/property/successor","successor","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/President",172
"http://dbpedia.org/property/family","family","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",172
"http://dbpedia.org/property/parents","parents","http://dbpedia.org/ontology/Noble","http://dbpedia.org/ontology/Noble",172
"http://dbpedia.org/ontology/maintainedBy","maintained by","http://dbpedia.org/ontology/Bridge","http://dbpedia.org/ontology/Company",172
"http://dbpedia.org/property/populationBlank2Title","population blank2 title","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Place",172
"http://dbpedia.org/property/original","original","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/Company",172
"http://dbpedia.org/property/leadersSeat","leaders seat","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/City",172
"http://dbpedia.org/property/ne","NE","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town",172
"http://dbpedia.org/property/company","company","http://dbpedia.org/ontology/Magazine","http://dbpedia.org/ontology/Publisher",172
"http://dbpedia.org/property/billed","billed","http://dbpedia.org/ontology/Wrestler","http://dbpedia.org/ontology/Country",172
"http://dbpedia.org/ontology/district","district","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/EducationalInstitution",172
"http://dbpedia.org/ontology/city","city","http://dbpedia.org/ontology/SportsTeam","http://dbpedia.org/ontology/Country",172
"http://dbpedia.org/ontology/city","city","http://dbpedia.org/ontology/Magazine","http://dbpedia.org/ontology/AdministrativeRegion",172
"http://dbpedia.org/property/type","type","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/PublicTransitSystem",172
"http://dbpedia.org/property/nieces/nephews","nieces/nephews","http://dbpedia.org/ontology/SoapCharacter","http://dbpedia.org/ontology/SoapCharacter",171
"http://dbpedia.org/property/college","college","http://dbpedia.org/ontology/BasketballPlayer","http://dbpedia.org/ontology/SportsTeam",171
"http://dbpedia.org/property/artists","artists","http://dbpedia.org/ontology/Book","http://dbpedia.org/ontology/ComicsCreator",171
"http://dbpedia.org/property/relatives","relatives","http://dbpedia.org/ontology/SoccerPlayer","http://dbpedia.org/ontology/RugbyPlayer",171
"http://dbpedia.org/ontology/supplies","supplies","http://dbpedia.org/ontology/Artery","http://dbpedia.org/ontology/AnatomicalStructure",171
"http://dbpedia.org/property/creator","creator","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/ScreenWriter",171
"http://dbpedia.org/property/residence","residence","http://dbpedia.org/ontology/Gymnast","http://dbpedia.org/ontology/City",171
"http://dbpedia.org/ontology/chairman","chairman","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerPlayer",171
"http://dbpedia.org/property/conf","conf","http://dbpedia.org/ontology/CollegeCoach","http://dbpedia.org/ontology/PersonFunction",171
"http://dbpedia.org/property/succeeded","succeeded","http://dbpedia.org/ontology/Senator","http://dbpedia.org/ontology/Politician",171
"http://dbpedia.org/property/rd1Team","RD1-team","http://dbpedia.org/ontology/GolfTournament","http://dbpedia.org/ontology/GolfPlayer",171
"http://dbpedia.org/ontology/award","award","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Award",171
"http://dbpedia.org/property/location","location","http://dbpedia.org/ontology/HorseRace","http://dbpedia.org/ontology/Racecourse",171
"http://dbpedia.org/property/tvstation","TVStation","http://dbpedia.org/ontology/NationalFootballLeagueSeason","http://dbpedia.org/ontology/TelevisionShow",171
"http://dbpedia.org/ontology/nationality","nationality","http://dbpedia.org/ontology/BasketballPlayer","http://dbpedia.org/ontology/EthnicGroup",171
"http://dbpedia.org/ontology/parent","parent","http://dbpedia.org/ontology/Noble","http://dbpedia.org/ontology/Politician",171
"http://dbpedia.org/property/hometown","hometown","http://dbpedia.org/ontology/VolleyballPlayer","http://dbpedia.org/ontology/City",171
"http://dbpedia.org/property/lyricist","lyricist","http://dbpedia.org/ontology/EurovisionSongContestEntry","http://dbpedia.org/ontology/MusicalArtist",171
"http://dbpedia.org/ontology/parentCompany","parent company","http://dbpedia.org/ontology/Bank","http://dbpedia.org/ontology/Company",170
"http://dbpedia.org/property/country","country","http://dbpedia.org/ontology/Hospital","http://dbpedia.org/ontology/Country",170
"http://dbpedia.org/property/destinations","destinations","http://dbpedia.org/ontology/BusCompany","http://dbpedia.org/ontology/City",170
"http://dbpedia.org/property/almaMater","alma mater","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/School",170
"http://dbpedia.org/ontology/headquarter","headquarter","http://dbpedia.org/ontology/GovernmentAgency","http://dbpedia.org/ontology/Town",170
"http://dbpedia.org/property/after","after","http://dbpedia.org/ontology/Congressman","http://dbpedia.org/ontology/Congressman",170
"http://dbpedia.org/property/voices","voices","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",170
"http://dbpedia.org/ontology/academicDiscipline","academic discipline","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Work",170
"http://dbpedia.org/ontology/jurisdiction","jurisdiction","http://dbpedia.org/ontology/GovernmentAgency","http://dbpedia.org/ontology/City",170
"http://dbpedia.org/ontology/location","location","http://dbpedia.org/ontology/WrestlingEvent","http://dbpedia.org/ontology/Stadium",170
"http://dbpedia.org/property/playerTeam","player team","http://dbpedia.org/ontology/CollegeCoach","http://dbpedia.org/ontology/HockeyTeam",170
"http://dbpedia.org/property/markTitle","mark-title","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/Village",170
"http://dbpedia.org/property/languages","languages","http://dbpedia.org/ontology/RadioStation","http://dbpedia.org/ontology/Language",170
"http://dbpedia.org/ontology/religion","religion","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PersonFunction",170
"http://dbpedia.org/property/nationality","nationality","http://dbpedia.org/ontology/Cleric","http://dbpedia.org/ontology/Country",170
"http://dbpedia.org/ontology/religion","religion","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/EthnicGroup",170
"http://dbpedia.org/property/syndicates","syndicates","http://dbpedia.org/ontology/RadioProgram","http://dbpedia.org/ontology/BroadcastNetwork",169
"http://dbpedia.org/ontology/tenant","tenant","http://dbpedia.org/ontology/Venue","http://dbpedia.org/ontology/BaseballLeague",169
"http://dbpedia.org/property/ruClub","ru club","http://dbpedia.org/ontology/SoccerPlayer","http://dbpedia.org/ontology/RugbyClub",169
"http://dbpedia.org/ontology/campus","campus","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/University",169
"http://dbpedia.org/property/nationality","nationality","http://dbpedia.org/ontology/ChristianBishop","http://dbpedia.org/ontology/Country",169
"http://dbpedia.org/property/team1association","team1association","http://dbpedia.org/ontology/FootballMatch","http://dbpedia.org/ontology/SoccerLeague",169
"http://dbpedia.org/property/mixedDoublesPartner","Mixed doubles partner","http://dbpedia.org/ontology/Curler","http://dbpedia.org/ontology/Curler",169
"http://dbpedia.org/ontology/otherParty","other party","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/PoliticalParty",169
"http://dbpedia.org/property/workInstitutions","work institutions","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/School",169
"http://dbpedia.org/property/keyPeople","key people","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/OfficeHolder",169
"http://dbpedia.org/property/parentOrganization","parent organization","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Legislature",169
"http://dbpedia.org/property/suffragans","suffragans","http://dbpedia.org/ontology/Diocese","http://dbpedia.org/ontology/Diocese",169
"http://dbpedia.org/ontology/treatment","treatment","http://dbpedia.org/ontology/Disease","http://dbpedia.org/ontology/Drug",169
"http://dbpedia.org/ontology/owner","owner","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/MilitaryUnit",169
"http://dbpedia.org/ontology/beatifiedBy","beatified by","http://dbpedia.org/ontology/Saint","http://dbpedia.org/ontology/Cardinal",169
"http://dbpedia.org/property/cand","cand","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/President",169
"http://dbpedia.org/ontology/placeOfBurial","place of burial","http://dbpedia.org/ontology/Noble","http://dbpedia.org/ontology/City",168
"http://dbpedia.org/property/classis","classis","http://dbpedia.org/ontology/Species","http://dbpedia.org/ontology/Bacteria",168
"http://dbpedia.org/property/classis","classis","http://dbpedia.org/ontology/Archaea","http://dbpedia.org/ontology/Archaea",168
"http://dbpedia.org/ontology/recordedIn","recorded in","http://dbpedia.org/ontology/Song","http://dbpedia.org/ontology/ArchitecturalStructure",168
"http://dbpedia.org/property/religion","religion","http://dbpedia.org/ontology/Priest","http://dbpedia.org/ontology/Food",168
"http://dbpedia.org/ontology/diocese","diocese","http://dbpedia.org/ontology/Pope","http://dbpedia.org/ontology/Diocese",168
"http://dbpedia.org/property/subject","subject","http://dbpedia.org/ontology/Artwork","http://dbpedia.org/ontology/OfficeHolder",168
"http://dbpedia.org/ontology/ingredient","ingredient","http://dbpedia.org/ontology/Food","http://dbpedia.org/ontology/Plant",168
"http://dbpedia.org/ontology/award","award","http://dbpedia.org/ontology/BasketballPlayer","http://dbpedia.org/ontology/Convention",168
"http://dbpedia.org/property/country","country","http://dbpedia.org/ontology/Skater","http://dbpedia.org/ontology/Country",168
"http://dbpedia.org/ontology/affiliation","affiliation","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Company",168
"http://dbpedia.org/ontology/promotion","promotion","http://dbpedia.org/ontology/WrestlingEvent","http://dbpedia.org/ontology/Work",168
"http://dbpedia.org/property/doctoralStudents","doctoral students","http://dbpedia.org/ontology/Philosopher","http://dbpedia.org/ontology/Philosopher",168
"http://dbpedia.org/ontology/person","person","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/Royalty",168
"http://dbpedia.org/property/ne","NE","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Village",167
"http://dbpedia.org/property/firstminister","firstminister","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/OfficeHolder",167
"http://dbpedia.org/property/bishop","bishop ","http://dbpedia.org/ontology/ChristianBishop","http://dbpedia.org/ontology/ChristianBishop",167
"http://dbpedia.org/ontology/garrison","garrison","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Village",167
"http://dbpedia.org/property/origin","origin","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/CityDistrict",167
"http://dbpedia.org/property/children","children","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/MilitaryPerson",167
"http://dbpedia.org/ontology/secretaryGeneral","secretary","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/Politician",167
"http://dbpedia.org/property/sw","SW","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town",167
"http://dbpedia.org/property/areaServed","area served","http://dbpedia.org/ontology/Website","http://dbpedia.org/ontology/Country",167
"http://dbpedia.org/property/ceremonialChief","ceremonial chief","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Royalty",167
"http://dbpedia.org/ontology/architect","architect","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/Artist",167
"http://dbpedia.org/property/builder","builder","http://dbpedia.org/ontology/MilitaryStructure","http://dbpedia.org/ontology/Country",167
"http://dbpedia.org/ontology/constructionMaterial","construction material","http://dbpedia.org/ontology/Bridge","http://dbpedia.org/ontology/PersonFunction",167
"http://dbpedia.org/property/post3preceded","post3preceded","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",167
"http://dbpedia.org/ontology/location","location","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/AdministrativeRegion",167
